2023-01-25 22:23:51,2.8733,126.965,35,5.7,mww,0.85,us6000jjbj,"171 km NW of Tobelo, Indonesia",us
2023-01-25 22:16:05,16.6078,-25.6214,10,5.3,mb,0.59,us6000jjbh,"74 km SW of Porto Novo, Cabo Verde",us
2023-01-25 22:07:55,-30.4621,-178.5405,35,4.5,mb,0.52,us6000jjbd,"Kermadec Islands, New Zealand",us
2023-01-25 21:16:22,-1.9745,-79.9816,77.663,4.6,mb,0.46,us6000jjb9,Ecuador,us
2023-01-25 19:41:57,36.0873,70.2599,128.709,4.1,mb,0.47,us6000jjb5,"64 km SSE of Farkhār, Afghanistan",us
2023-01-25 19:26:20,19.18366667,-155.4955,34.29,2.7,ml,0.12,hv73312942,"2 km SW of Pāhala, Hawaii",hv
2023-01-25 19:17:01,-16.9679,-69.5808,190.929,4.3,mb,0.54,us6000jjb1,Peru-Bolivia border region,us
2023-01-25 19:11:28,36.7775,-121.4841667,4.73,2.81,md,0.17,nc73837451,"9km SSE of San Juan Bautista, CA",nc
2023-01-25 18:45:04,18.08833333,-66.05266667,21.82,2.5,md,0.15,pr71394463,"6 km N of Yaurel, Puerto Rico",pr
2023-01-25 17:38:28,12.48,40.5288,10,4.3,mb,0.55,us6000jjan,"92 km NW of Semera, Ethiopia",us
2023-01-25 17:23:43,40.392,-125.2368333,9.72,2.6,md,0.25,nc73837406,"81km W of Petrolia, CA",nc
2023-01-25 17:21:34,29.7569,102.0783,10,4.9,mb,0.88,us6000jjai,"29 km SSE of Kangding, China",us
2023-01-25 17:14:43,-24.019,179.9833,514.333,4.5,mb,0.77,us6000jjae,south of the Fiji Islands,us
2023-01-25 16:27:31,20.216,146.1963,35,4.7,mb,0.52,us6000jja4,Mariana Islands region,us
2023-01-25 15:53:06,37.507,72.2651,191.644,4,mb,0.4,us6000jj9h,"61 km N of Khandūd, Afghanistan",us
2023-01-25 15:19:09,29.7984,102.0643,10,4.4,mb,0.96,us6000jj9c,"Western Sichuan, China",us
2023-01-25 14:57:21,29.6191,102.1184,10,4.4,mb,0.75,us6000jj97,"45 km SSE of Kangding, China",us
2023-01-25 14:51:11,29.6746,102.1543,10,4.4,mb,0.7,us6000jj94,"41 km SSE of Kangding, China",us
2023-01-25 14:30:44,29.7128,102.0765,10,4.5,mb,0.88,us6000jj99,"34 km SSE of Kangding, China",us
2023-01-25 14:13:07,-28.3524,-175.9795,10,5,mb,1.02,us6000jj8y,Kermadec Islands region,us
2023-01-25 13:49:45,29.7656,102.0473,10,5.5,mww,0.77,us6000jj8s,"27 km SSE of Kangding, China",us
2023-01-25 13:31:09,2.8058,127.3046,50.39,4.5,mb,0.91,us6000jj8q,Molucca Sea,us
2023-01-25 11:43:58,38.8208333,-122.795,2.96,2.89,md,0.05,nc73837161,"6km NW of The Geysers, CA",nc
2023-01-25 11:17:43,19.04966667,-155.4255,37.08,3.21,ml,0.13,hv73312697,"Island of Hawaii, Hawaii",hv
2023-01-25 10:02:10,35.7891,79.8617,10,5.3,mb,0.73,us6000jj6p,"146 km S of Hotan, China",us
2023-01-25 9:51:51,2.8851,126.9928,45.547,4.6,mb,0.95,us6000jj7q,"170 km NW of Tobelo, Indonesia",us
2023-01-25 9:13:36,57.5059,-154.934,40.5,3.9,ml,0.68,ak02315lg1dw,"Kodiak Island region, Alaska",ak
2023-01-25 9:09:34,-31.4512,-178.1953,37.76,5,mb,0.9,us6000jj6h,Kermadec Islands region,us
2023-01-25 8:12:54,-6.1056,155.1407,158.785,4.8,mww,1.11,us6000jj6a,"44 km WNW of Panguna, Papua New Guinea",us
2023-01-25 7:48:27,44.9052,80.9957,10,4.1,mb,0.72,us6000jj63,"95 km N of Huocheng, China",us
2023-01-25 7:19:39,55.754,-158.5617,56.2,2.5,ml,0.4,ak02315kagu7,"40 km ESE of Perryville, Alaska",ak
2023-01-25 7:13:38,41.2102,84.2142,10,4.6,mb,0.68,us6000jj5y,"southern Xinjiang, China",us
2023-01-25 6:46:18,-5.5069,153.6635,42.747,4.6,mb,0.84,us6000jj5v,"201 km SE of Kokopo, Papua New Guinea",us
2023-01-25 6:37:06,35.7757,28.5931,25.889,5.9,mww,1.35,us6000jj5k,"62 km SE of Lárdos, Greece",us
2023-01-25 6:01:54,19.16583333,-155.502,35.05,2.74,md,0.11,hv73312562,"4 km SSW of Pāhala, Hawaii",hv
2023-01-25 4:45:36,-20.2971,-177.6661,494.538,4.4,mb,0.6,us6000jj4m,Fiji region,us
2023-01-25 4:39:16,18.3958,-68.8306,140,3.84,md,0.46,pr2023025003,"15 km ESE of La Romana, Dominican Republic",pr
2023-01-25 4:38:48,33.8978333,-118.6956667,13.44,2.75,ml,0.21,ci40161431,"15km S of Malibu Beach, CA",ci
2023-01-25 4:22:33,33.883,-118.6923333,10.98,2.9,ml,0.23,ci40161407,"17km S of Malibu Beach, CA",ci
2023-01-25 4:03:33,33.8863333,-118.7026667,13.83,3.61,ml,0.24,ci40161287,"16km S of Malibu Beach, CA",ci
2023-01-25 4:01:42,35.8515,-97.19116667,7.98,3.53,ml,0.12,ok2023bspx,Oklahoma,ok
2023-01-25 4:00:55,33.885,-118.7045,14.71,4.19,mw,0.24,ci40161279,"16km S of Malibu Beach, CA",ci
2023-01-25 3:11:39,-3.4826,-80.7592,34.065,4.4,mb,0.63,us6000jj3z,"23 km NNW of Zorritos, Peru",us
2023-01-25 2:35:29,19.14716667,-155.369,30.36,3.59,ml,0.12,hv73312432,"13 km ESE of Pāhala, Hawaii",hv
2023-01-25 2:23:00,19.4056,-65.8381,27,3.9,md,0.39,pr2023025002,"107 km NNE of San Juan, Puerto Rico",pr
2023-01-25 1:48:18,37.5478333,-118.8758333,6.66,2.55,md,0.02,nc73836951,"13km SE of Mammoth Lakes, CA",nc
2023-01-25 1:37:57,19.22716713,-155.423996,31.93000031,2.69000006,md,0.100000001,hv73312382,"Island of Hawaii, Hawaii",hv
